movie_name,movie_yr,movie_directors,movie_writers
Corpse Bride,2005,"['Tim Burton', 'Mike Johnson']","['Tim Burton', 'Carlos Grangel']"
Cry Wolf,2005,['Jeff Wadlow'],"['Jeff Wadlow', 'Beau Bauman']"
Cursed,2005,['Wes Craven'],['Kevin Williamson']
Unleashed,2005,['Louis Leterrier'],['Luc Besson']
Dark Water,2005,['Walter Salles'],"['Kôji Suzuki', 'Hideo Nakata']"
Dear Wendy,2005,['Thomas Vinterberg'],['Lars von Trier']
The Descent,2005,['Neil Marshall'],['Neil Marshall']
The Devil's Rejects,2005,['Rob Zombie'],"['Rob Zombie', 'Rob Zombie']"
Die Höhle des gelben Hundes,2005,['Byambasuren Davaa'],"['Abel Cantou', 'Byambasuren Davaa']"
Die You Zombie Bastards!,2005,['Caleb Emerson'],"['Haig Demarjian', 'Caleb Emerson']"
Domino,2005,['Tony Scott'],"['Richard Kelly', 'Richard Kelly']"
Doom,2005,['Andrzej Bartkowiak'],"['Dave Callaham', 'Wesley Strick']"
Elektra,2005,['Rob Bowman'],"['Mark Steven Johnson', 'Frank Miller']"
Enron: The Smartest Guys in the Room,2005,['Alex Gibney'],"['Alex Gibney', 'Bethany McLean']"
The Exorcism of Emily Rose,2005,['Scott Derrickson'],"['Paul Harris Boardman', 'Scott Derrickson']"
Factotum,2005,['Bent Hamer'],"['Charles Bukowski', 'Bent Hamer']"
Fantastic Four,2005,['Tim Story'],"['Mark Frost', 'Michael France']"
Fainaru fantajî sebun adobento chirudoren,2005,"['Tetsuya Nomura', 'Takeshi Nozue']","['Kazushige Nojima', 'Brian Gray']"
Fingersmith     ,None,"['Elaine Cassidy', 'Sally Hawkins', 'Imelda Staunton', 'See full cast & crew']",None
Flightplan,2005,['Robert Schwentke'],"['Peter A. Dowling', 'Billy Ray']"
The Fog,2005,['Rupert Wainwright'],"['Cooper Layne', 'John Carpenter']"
Four Brothers,2005,['John Singleton'],"['David Elliot', 'Paul Lovett']"
Frágiles,2005,['Jaume Balagueró'],"['Jaume Balagueró', 'Jordi Galceran']"
Free Zone,2005,['Amos Gitai'],"['Amos Gitai', 'Marie-Jose Sanselme']"
Fun with Dick and Jane,2005,['Dean Parisot'],"['Judd Apatow', 'Nicholas Stoller']"
Naisu no mori: The First Contact,2005,"['Katsuhito Ishii', 'Hajime Ishimine', '1 more credit']","['Katsuhito Ishii', 'Hajime Ishimine']"
Gekijôban XXXHolic Manatsu no yoru no yume,2005,['Tsutomu Mizushima'],"['Clamp', 'Yoshiki Sakurai']"
Gespenster,2005,['Christian Petzold'],"['Harun Farocki', 'Christian Petzold']"
"Good Night, and Good Luck.",2005,['George Clooney'],"['George Clooney', 'Grant Heslov']"
Grey's Anatomy     ,None,['Shonda Rhimes'],"['Justin Chambers', 'Ellen Pompeo', 'Chandra Wilson']"
Happy Endings,2005,['Don Roos'],['Don Roos']
Hard Candy,2005,['David Slade'],['Brian Nelson']
Harry Potter and the Goblet of Fire,2005,['Mike Newell'],"['Steve Kloves', 'J.K. Rowling']"
Hate Crime,2005,['Tommy Stovall'],['Tommy Stovall']
Herbie Fully Loaded,2005,['Angela Robinson'],"['Thomas Lennon', 'Robert Ben Garant']"
Hide and Seek,2005,['John Polson'],['Ari Schlossberg']
Hitch,2005,['Andy Tennant'],['Kevin Bisch']
The Hitchhiker's Guide to the Galaxy,2005,['Garth Jennings'],"['Douglas Adams', 'Douglas Adams']"
Hoodwinked!,2005,"['Cory Edwards', 'Todd Edwards', '1 more credit']","['Cory Edwards', 'Todd Edwards']"
Hostel,2005,['Eli Roth'],['Eli Roth']
House of the Dead 2,2005,['Michael Hurst'],"['Peter Scheerer', 'Michael Roesch']"
House of Wax,2005,['Jaume Collet-Serra'],"['Charles Belden', 'Chad Hayes']"
Hustle & Flow,2005,['Craig Brewer'],['Craig Brewer']
Ice Princess,2005,['Tim Fywell'],"['Meg Cabot', 'Hadley Davis']"
Imagine Me & You,2005,['Ol Parker'],['Ol Parker']
In Her Shoes,2005,['Curtis Hanson'],"['Jennifer Weiner', 'Susannah Grant']"
Die große Stille,2005,['Philip Gröning'],['Philip Gröning']
The Island,2005,['Michael Bay'],"['Caspian Tredwell-Owen', 'Alex Kurtzman']"
Isolation,2005,"[""Billy O'Brien""]","[""Billy O'Brien""]"
The Jacket,2005,['John Maybury'],"['Tom Bleecker', 'Marc Rocco']"
Jarhead,2005,['Sam Mendes'],"['William Broyles Jr.', 'Anthony Swofford']"
Joyeux Noel,2005,['Christian Carion'],['Christian Carion']
Junebug,2005,['Phil Morrison'],['Angus MacLachlan']
Just Like Heaven,2005,['Mark Waters'],"['Peter Tolan', 'Leslie Dixon']"
Just Sex and Nothing Else,2005,['Krisztina Goda'],"['Réka Divinyi', 'Krisztina Goda']"
Keeping Mum,2005,['Niall Johnson'],"['Richard Russo', 'Niall Johnson']"
Kids in America,2005,['Josh Stolberg'],"['Andrew Shaifer', 'Josh Stolberg']"
King Kong,2005,['Peter Jackson'],"['Fran Walsh', 'Philippa Boyens']"
Kingdom of Heaven,2005,['Ridley Scott'],['William Monahan']
Kinky Boots,2005,['Julian Jarrold'],"['Geoff Deane', 'Tim Firth']"
Kiss Kiss Bang Bang,2005,['Shane Black'],"['Brett Halliday', 'Shane Black']"
Kronk's New Groove,2005,"['Saul Blinkoff', 'Elliot M. Bour']","['Tony Leondis', 'Michael LaBash']"
Empire of the Wolves,2005,['Chris Nahon'],"['Jean-Christophe Grangé', 'Jean-Christophe Grangé']"
Last Order: Final Fantasy VII,2005,"['Morio Asaka', 'Tetsuya Nomura']","['Kazushige Nojima', 'Kazuhiko Inukai']"
The Ax,2005,['Costa-Gavras'],"['Donald E. Westlake', 'Costa-Gavras']"
The Legend of Zorro,2005,['Martin Campbell'],"['Roberto Orci', 'Alex Kurtzman']"
Legion of the Dead,2005,['Paul Bales'],['Paul Bales']
Linda Linda Linda,2005,['Nobuhiro Yamashita'],"['Kôsuke Mukai', 'Wakako Miyashita']"
Little Einsteins     ,None,"['Eric Weiner', 'Douglas Wood']","['Aiden Pompey', 'Jesse Schwartz', 'Natalia Wojcik']"
Little Fish,2005,['Rowan Woods'],['Jacquelin Perske']
Little Manhattan,2005,['Mark Levin'],['Jennifer Flackett']
The Longest Yard,2005,['Peter Segal'],"['Al Ruddy', 'Tracy Keenan Wynn']"
Lord of War,2005,['Andrew Niccol'],['Andrew Niccol']
Lords of Dogtown,2005,['Catherine Hardwicke'],['Stacy Peralta']
Madagascar,2005,"['Eric Darnell', 'Tom McGrath']","['Mark Burton', 'Billy Frolick']"
Man of the House,2005,['Stephen Herek'],"['John J. McLaughlin', 'Scott Lobdell']"
Match Point,2005,['Woody Allen'],['Woody Allen']
Me and You and Everyone We Know,2005,['Miranda July'],['Miranda July']
Memoirs of a Geisha,2005,['Rob Marshall'],"['Robin Swicord', 'Arthur Golden']"
Mirrormask,2005,['Dave McKean'],"['Neil Gaiman', 'Dave McKean']"
Miss Congeniality 2: Armed & Fabulous,2005,['John Pasquin'],"['Marc Lawrence', 'Katie Ford']"
Monster-in-Law,2005,['Robert Luketic'],['Anya Kochoff']
Mortuary,2005,['Tobe Hooper'],"['Jace Anderson', 'Adam Gierasch']"
The Mostly Unfabulous Social Life of Ethan Green,2005,['George Bamber'],"['Eric Orner', 'David Vernon']"
Mr. & Mrs. Smith,2005,['Doug Liman'],['Simon Kinberg']
Mrs. Palfrey at the Claremont,2005,['Dan Ireland'],"['Martin Donovan', 'Dan Ireland']"
Munich,2005,['Steven Spielberg'],"['Tony Kushner', 'Eric Roth']"
The Muppets' Wizard of Oz,2005,['Kirk R. Thatcher'],"['Debra Frank', 'Steve L. Hayes']"
Must Love Dogs,2005,['Gary David Goldberg'],"['Claire Cook', 'Gary David Goldberg']"
Nana,2005,['Kentarô Ohtani'],"['Ai Yazawa', 'Taeko Asano']"
The New World,2005,['Terrence Malick'],['Terrence Malick']
Nine Lives,2005,['Rodrigo García'],['Rodrigo García']
North Country,2005,['Niki Caro'],"['Michael Seitzman', 'Clara Bingham']"
Oliver Twist,2005,['Roman Polanski'],"['Charles Dickens', 'Ronald Harwood']"
The Pacifier,2005,['Adam Shankman'],"['Thomas Lennon', 'Robert Ben Garant']"
Paradise Now,2005,['Hany Abu-Assad'],"['Hany Abu-Assad', 'Bero Beyer']"
The Perfect Man,2005,['Mark Rosman'],"['Michael McQuown', 'Heather Robinson']"
The Pleasure Drivers,2006,['Andrzej Sekula'],['Adam Haynes']
Pride & Prejudice,2005,['Joe Wright'],"['Jane Austen', 'Deborah Moggach']"
"The Prize Winner of Defiance, Ohio",2005,['Jane Anderson'],"['Terry Ryan', 'Jane Anderson']"
The Producers,2005,['Susan Stroman'],"['Mel Brooks', 'Thomas Meehan']"
Proof,2005,['John Madden'],"['David Auburn', 'David Auburn']"
The Proposition,2005,['John Hillcoat'],['Nick Cave']
The Quiet,2005,['Jamie Babbit'],"['Abdi Nazemian', 'Micah Schraft']"
Red Eye,2005,['Wes Craven'],"['Carl Ellsworth', 'Carl Ellsworth']"
Rent,2005,['Chris Columbus'],"['Stephen Chbosky', 'Jonathan Larson']"
The Ring Two,2005,['Hideo Nakata'],"['Ehren Kruger', 'Kôji Suzuki']"
Rings,2005,['Jonathan Liebesman'],"['Ehren Kruger', 'Jonathan Liebesman']"
Reincarnation,2005,['Takashi Shimizu'],"['Takashi Shimizu', 'Masaki Adachi']"
Robots,2005,"['Chris Wedge', 'Carlos Saldanha']","['Ron Mita', 'Jim McClain']"
Rofuto,2005,['Kiyoshi Kurosawa'],['Kiyoshi Kurosawa']
Romance & Cigarettes,2005,['John Turturro'],['John Turturro']
Rumor Has It...,2005,['Rob Reiner'],['Ted Griffin']
Saw II,2005,['Darren Lynn Bousman'],"['Leigh Whannell', 'Darren Lynn Bousman']"
Say Uncle,2005,['Peter Paige'],['Peter Paige']
Separate Lies,2005,['Julian Fellowes'],"['Nigel Balchin', 'Julian Fellowes']"
Serenity,2005,['Joss Whedon'],['Joss Whedon']
Shopgirl,2005,['Anand Tucker'],"['Steve Martin', 'Steve Martin']"
Sin City,2005,"['Frank Miller', 'Robert Rodriguez', '1 more credit']",['Frank Miller']
Single White Female 2: The Psycho,2005,['Keith Samples'],"['Glenn Hobart', 'Andy Hurst']"
The Sisterhood of the Traveling Pants,2005,['Ken Kwapis'],"['Ann Brashares', 'Delia Ephron']"
Sisters in Law,2005,"['Florence Ayisi', 'Kim Longinotto']","['Vera Ngassa', 'Beatrice Ntuba']"
The Skeleton Key,2005,['Iain Softley'],['Ehren Kruger']
Sky High,2005,['Mike Mitchell'],"['Paul Hernandez', 'Robert Schooley']"
Son of the Mask,2005,['Lawrence Guterman'],['Lance Khazei']
Sophie Scholl: The Final Days,2005,['Marc Rothemund'],['Fred Breinersdorfer']
The Squid and the Whale,2005,['Noah Baumbach'],['Noah Baumbach']
Star Wars: Episode III - Revenge of the Sith,2005,['George Lucas'],['George Lucas']
Star Wars: Revelations,2005,['Shane Felux'],"['Dawn Cowings', 'Sarah Yaworsky']"
Stay,2005,['Marc Forster'],['David Benioff']
Stealth,2005,['Rob Cohen'],['W.D. Richter']
Strangers with Candy,2005,['Paul Dinello'],"['Stephen Colbert', 'Paul Dinello']"
Solntse,2005,['Aleksandr Sokurov'],"['Yuriy Arabov', 'Jeremy Noble']"
Sweet Land,2005,['Ali Selim'],"['Will Weaver', 'Ali Selim']"
Swimmers,2005,['Doug Sadler'],['Doug Sadler']
Thank You for Smoking,2005,['Jason Reitman'],"['Jason Reitman', 'Christopher Buckley']"
The Three Burials of Melquiades Estrada,2005,['Tommy Lee Jones'],['Guillermo Arriaga']
Tickets,2005,"['Abbas Kiarostami', 'Ken Loach', '1 more credit']","['Ermanno Olmi', 'Abbas Kiarostami']"
Tideland,2005,['Terry Gilliam'],"['Tony Grisoni', 'Terry Gilliam']"
Tjenare kungen,2005,['Ulf Malmros'],"['Anna Fredriksson', 'Ulf Malmros']"
Transamerica,2005,['Duncan Tucker'],['Duncan Tucker']
Transporter 2,2005,['Louis Leterrier'],"['Luc Besson', 'Robert Mark Kamen']"
Tristram Shandy: A Cock and Bull Story,2005,['Michael Winterbottom'],"['Laurence Sterne', 'Frank Cottrell Boyce']"
Kame wa igai to hayaku oyogu,2005,['Satoshi Miki'],['Satoshi Miki']
12 and Holding,2005,['Michael Cuesta'],['Anthony Cipriano']
Twitches,2005,['Stuart Gillard'],"['Melissa Gould', 'Dan Berendsen']"
Urban Legends: Bloody Mary,2005,['Mary Lambert'],"['Michael Dougherty', 'Dan Harris']"
V for Vendetta,2005,['James McTeigue'],"['Lilly Wachowski', 'Lana Wachowski']"
Valiant,2005,['Gary Chapman'],"['George Webster', 'Jordan Katz']"
Vampire Bats,2005,['Eric Bross'],"['Doug Prochilo', 'Doug Prochilo']"
The Violin,2005,['Francisco Vargas'],['Francisco Vargas']
Waiting...,2005,['Rob McKittrick'],['Rob McKittrick']
Walk the Line,2005,['James Mangold'],"['Johnny Cash', 'Johnny Cash']"
War of the Worlds,2005,['Steven Spielberg'],"['Josh Friedman', 'David Koepp']"
Water,2005,['Deepa Mehta'],"['Anurag Kashyap', 'Deepa Mehta']"
Wedding Crashers,2005,['David Dobkin'],"['Steve Faber', 'Bob Fisher']"
The Wedding Date,2005,['Clare Kilner'],"['Elizabeth Young', 'Dana Fox']"
West Bank Story,2005,['Ari Sandel'],"['Kim Ray', 'Ari Sandel']"
Where the Truth Lies,2005,['Atom Egoyan'],"['Atom Egoyan', 'Rupert Holmes']"
White Noise,2005,['Geoffrey Sax'],['Niall Johnson']
Wild Things: Diamonds in the Rough,2005,['Jay Lowi'],"['Andy Hurst', 'Ross Helford']"
Wolf Creek,2005,['Greg McLean'],['Greg McLean']
"Yours, Mine & Ours",2005,['Raja Gosnell'],"['Ron Burch', 'David Kidd']"
Zathura: A Space Adventure,2005,['Jon Favreau'],"['Chris Van Allsburg', 'David Koepp']"
13 Going on 30,2004,['Gary Winick'],"['Josh Goldsmith', 'Cathy Yuspa']"
2046,2004,['Kar-Wai Wong'],['Kar-Wai Wong']
3-Iron,2004,['Ki-duk Kim'],['Ki-duk Kim']
50 First Dates,2004,['Peter Segal'],['George Wing']
9 Songs,2004,['Michael Winterbottom'],"[""Kieran O'Brien"", 'Margo Stilley', 'Black Rebel Motorcycle Club']"
A Christmas Carol: The Musical,2004,['Arthur Allan Seidelman'],"['Charles Dickens', 'Mike Ockrent']"
A Cinderella Story,2004,['Mark Rosman'],['Leigh Dunlap']
A Dirty Shame,2004,['John Waters'],['John Waters']
A Good Woman,2004,['Mike Barker'],"['Oscar Wilde', 'Howard Himelstein']"
A Home at the End of the World,2004,['Michael Mayer'],"['Michael Cunningham', 'Michael Cunningham']"
A Love Song for Bobby Long,2004,['Shainee Gabel'],"['Ronald Everett Capps', 'Shainee Gabel']"
A Separate Peace,2004,['Peter Yates'],"['John Knowles', 'Wendy Kesselman']"
A Very Long Engagement,2004,['Jean-Pierre Jeunet'],"['Sébastien Japrisot', 'Jean-Pierre Jeunet']"
Ae Fond Kiss...,2004,['Ken Loach'],['Paul Laverty']
After the Sunset,2004,['Brett Ratner'],"['Paul Zbyszewski', 'Paul Zbyszewski']"
Alexander,2004,['Oliver Stone'],"['Oliver Stone', 'Christopher Kyle']"
All the Ships at Sea,2004,['Dan Sallitt'],['Dan Sallitt']
Anchorman: The Legend of Ron Burgundy,2004,['Adam McKay'],"['Will Ferrell', 'Adam McKay']"
Appleseed,2004,"['Shinji Aramaki', 'Steven Foster']","['Shirow Masamune', 'Haruka Handa']"
Around the World in 80 Days,2004,['Frank Coraci'],"['Jules Verne', 'David N. Titcher']"
The Assassination of Richard Nixon,2004,['Niels Mueller'],"['Kevin Kennedy', 'Niels Mueller']"
The Aviator,2004,['Martin Scorsese'],['John Logan']
AVP: Alien vs. Predator,2004,['Paul W.S. Anderson'],"[""Dan O'Bannon"", 'Ronald Shusett']"
District B13,2004,['Pierre Morel'],"['Luc Besson', 'Bibi Naceri']"
Barbie as the Princess and the Pauper,2004,['William Lau'],"['Cliff Ruby', 'Elana Lesser']"
Before Sunset,2004,['Richard Linklater'],"['Richard Linklater', 'Julie Delpy']"
Before the Fall,2004,['Dennis Gansel'],"['Dennis Gansel', 'Maggie Peren']"
Being Julia,2004,['István Szabó'],"['W. Somerset Maugham', 'Ronald Harwood']"
Bionicle 2: Legends of Metru Nui,2004,"['David Molina', 'Terry Shakespeare']","['Henry Gilroy', 'Bob Thompson']"
Blade: Trinity,2004,['David S. Goyer'],"['David S. Goyer', 'Marv Wolfman']"
Blessed,2004,['Simon Fellows'],"['Robert Mearns', 'Jayson Rothwell']"
Born Into Brothels: Calcutta's Red Light Kids,2004,"['Zana Briski', 'Ross Kauffman']","['Zana Briski', 'Ross Kauffman']"
The Bourne Supremacy,2004,['Paul Greengrass'],"['Robert Ludlum', 'Tony Gilroy']"
Bratz the Video: Starrin' & Stylin',2004,['Nick Rijgersberg'],"['Carter Bryant', 'Norah Lally']"
Bride & Prejudice,2004,['Gurinder Chadha'],"['Jane Austen', 'Paul Mayeda Berges']"
Bridget Jones: The Edge of Reason,2004,['Beeban Kidron'],"['Helen Fielding', 'Andrew Davies']"
Bring It On: Again,2004,['Damon Santostefano'],"['Claudia Grazioso', 'Claudia Grazioso']"
The Butterfly Effect,2004,"['Eric Bress', 'J. Mackye Gruber']","['J. Mackye Gruber', 'Eric Bress']"
Caribe,2004,['Esteban Ramírez'],"['Ana Istarú', 'Anna Iztaru']"
Catwoman,2004,['Pitof'],"['Bob Kane', 'Theresa Rebeck']"
Cellular,2004,['David R. Ellis'],"['Larry Cohen', 'Chris Morgan']"
Christmas with the Kranks,2004,['Joe Roth'],"['John Grisham', 'Chris Columbus']"
The Chronicles of Riddick,2004,['David Twohy'],"['Jim Wheat', 'Ken Wheat']"
Closer,2004,['Mike Nichols'],"['Patrick Marber', 'Patrick Marber']"
Collateral,2004,['Michael Mann'],['Stuart Beattie']
Connie and Carla,2004,['Michael Lembeck'],['Nia Vardalos']
Corpses,2004,['Rolfe Kanefsky'],['Rolfe Kanefsky']
Crash,2004,['Paul Haggis'],"['Paul Haggis', 'Paul Haggis']"
Creep,2004,['Christopher Smith'],['Christopher Smith']
Crimes of Fashion,2004,['Stuart Gillard'],['David Mickel']
Cube Zero,2004,['Ernie Barbarash'],['Ernie Barbarash']
D.E.B.S.,2004,['Angela Robinson'],['Angela Robinson']
Dawn of the Dead,2004,['Zack Snyder'],"['George A. Romero', 'James Gunn']"
The Day After Tomorrow,2004,['Roland Emmerich'],"['Roland Emmerich', 'Roland Emmerich']"
Dead Man's Shoes,2004,['Shane Meadows'],"['Paddy Considine', 'Shane Meadows']"
Dear Frankie,2004,['Shona Auerbach'],['Andrea Gibb']
Downfall,2004,['Oliver Hirschbiegel'],"['Bernd Eichinger', 'Joachim Fest']"
Dirty Dancing: Havana Nights,2004,['Guy Ferland'],"['Kate Gunzinger', 'Peter Sagal']"
Dodgeball: A True Underdog Story,2004,['Rawson Marshall Thurber'],['Rawson Marshall Thurber']
The Door in the Floor,2004,['Tod Williams'],"['John Irving', 'Tod Williams']"
Double Dare,2004,['Amanda Micheli'],"['Jeannie Epper', 'Zoë Bell', 'Lynda Carter']"
Temporada de patos,2004,['Fernando Eimbcke'],"['Fernando Eimbcke', 'Paula Markovitch']"
The Edukators,2004,['Hans Weingartner'],"['Katharina Held', 'Hans Weingartner']"
Ella Enchanted,2004,"[""Tommy O'Haver""]","['Laurie Craig', 'Karen McCullah']"
Eternal Sunshine of the Spotless Mind,2004,['Michel Gondry'],"['Charlie Kaufman', 'Michel Gondry']"
Eulogy,2004,['Michael Clancy'],['Michael Clancy']
The Final Cut,2004,['Omar Naim'],['Omar Naim']
Finding Neverland,2004,['Marc Forster'],"['Allan Knee', 'David Magee']"
Flight of the Phoenix,2004,['John Moore'],"['Lukas Heller', 'Scott Frank']"
Garden State,2004,['Zach Braff'],['Zach Braff']
Mrs. Ashboro's Cat,2004,['Don McBrearty'],"['Larry Ketron', 'Larry Ketron']"
Ginger Snaps 2: Unleashed,2004,['Brett Sullivan'],"['Karen Walton', 'Megan Martin']"
Gladiatress,2004,['Brian Grant'],['Nick Whitby']
The Grudge,2004,['Takashi Shimizu'],"['Stephen Susco', 'Takashi Shimizu']"
Hana to Arisu,2004,['Shunji Iwai'],['Shunji Iwai']
Harold & Kumar Go to White Castle,2004,['Danny Leiner'],"['Jon Hurwitz', 'Hayden Schlossberg']"
Harry Potter and the Prisoner of Azkaban,2004,['Alfonso Cuarón'],"['J.K. Rowling', 'Steve Kloves']"
Howl's Moving Castle,2004,['Hayao Miyazaki'],"['Hayao Miyazaki', 'Diana Wynne Jones']"
Geu nom-eun meot-iss-eoss-da,2004,['Hwan-kyung Lee'],"['Gwiyeoni', 'Seong-hun Kim']"
Head-On,2004,['Fatih Akin'],['Fatih Akin']
Hellboy,2004,['Guillermo del Toro'],"['Guillermo del Toro', 'Guillermo del Toro']"
The Holy Girl,2004,['Lucrecia Martel'],"['Juan Pablo Domenech', 'Lucrecia Martel']"
Home on the Range,2004,"['Will Finn', 'John Sanford']","['Will Finn', 'John Sanford']"
Hotel,2004,['Jessica Hausner'],['Jessica Hausner']
House of D,2004,['David Duchovny'],['David Duchovny']
Saint Ange,2004,['Pascal Laugier'],['Pascal Laugier']
I Heart Huckabees,2004,['David O. Russell'],"['David O. Russell', 'Jeff Baena']"
"I, Robot",2004,['Alex Proyas'],"['Jeff Vintar', 'Akiva Goldsman']"
Immortal,2004,['Enki Bilal'],"['Enki Bilal', 'Serge Lehman']"
In Good Company,2004,['Paul Weitz'],['Paul Weitz']
In Search of Santa,2004,['William R. Kowalchuk Jr.'],"['Michael Aschner', 'Susan Read-Friedmann']"
The Incredibles,2004,['Brad Bird'],['Brad Bird']
Innocence,2004,['Lucile Hadzihalilovic'],"['Lucile Hadzihalilovic', 'Frank Wedekind']"
Iron Jawed Angels,2004,['Katja von Garnier'],"['Jennifer Friedes', 'Sally Robinson']"
Jennifer's Shadow,2004,"['Daniel de la Vega', 'Pablo Parés']","['Pablo Parés', 'P.J. Pettiette']"
Jersey Girl,2004,['Kevin Smith'],['Kevin Smith']
Kill Bill: Vol. 2,2004,['Quentin Tarantino'],"['Quentin Tarantino', 'Quentin Tarantino']"
Kinsey,2004,['Bill Condon'],['Bill Condon']
Kung Fu Hustle,2004,['Stephen Chow'],"['Stephen Chow', 'Kan-Cheung Tsang']"
Ladies in Lavender,2004,['Charles Dance'],"['William J. Locke', 'Charles Dance']"
Layer Cake,2004,['Matthew Vaughn'],"['J.J. Connolly', 'J.J. Connolly']"
A Series of Unfortunate Events,2004,['Brad Silberling'],"['Robert Gordon', 'Daniel Handler']"
The Librarian: Quest for the Spear,2004,['Peter Winther'],['David N. Titcher']
The Life Aquatic with Steve Zissou,2004,['Wes Anderson'],"['Wes Anderson', 'Noah Baumbach']"
The Lion King 3: Hakuna Matata,2004,['Bradley Raymond'],"['Tom Rogers', 'Roger Allers']"
The Machinist,2004,['Brad Anderson'],['Scott Kosar']
Magyar vándor,2004,['Gábor Herendi'],['Gábor Harmat']
Mango Kiss,2004,['Sascha Rice'],"['Sarah Brown', 'Sascha Rice']"
Maria Full of Grace,2004,['Joshua Marston'],['Joshua Marston']
Mean Girls,2004,['Mark Waters'],"['Rosalind Wiseman', 'Tina Fey']"
Meet the Fockers,2004,['Jay Roach'],"['Greg Glienna', 'Mary Ruth Clarke']"
"Mickey, Donald, Goofy: The Three Musketeers",2004,['Donovan Cook'],"['Evan Spiliotopoulos', 'David Mickey Evans']"
Million Dollar Baby,2004,['Clint Eastwood'],"['Paul Haggis', 'F.X. Toole']"
Mindhunters,2004,['Renny Harlin'],"['Wayne Kramer', 'Wayne Kramer']"
Miracle,2004,"[""Gavin O'Connor""]",['Eric Guggenheim']
Mulan II,2004,"['Darrell Rooney', 'Lynne Southerland']","['Michael Lucker', 'Chris Parker']"
My Summer of Love,2004,['Pawel Pawlikowski'],"['Helen Cross', 'Pawel Pawlikowski']"
Mysterious Skin,2004,['Gregg Araki'],"['Gregg Araki', 'Scott Heim']"
Napoleon Dynamite,2004,['Jared Hess'],"['Jared Hess', 'Jerusha Hess']"
Naruto the Movie: Ninja Clash in the Land of Snow,2004,['Tensai Okamura'],"['Masashi Kishimoto', 'Katsuyuki Sumizawa']"
National Treasure,2004,['Jon Turteltaub'],"['Jim Kouf', 'Cormac Wibberley']"
Nemmeno il destino,2004,['Daniele Gaglianone'],"['Giaime Alonge', 'Gianfranco Bettin']"
